,1,2,labels
203,-0.589108943939209,0.8080535531044006,b
204,-0.9993909001350403,-0.0348987951874733,b
205,0.9803428053855896,0.19730214774608612,b
206,-0.9986924529075623,-0.051121655851602554,b
207,-0.5703779458999634,0.8213823437690735,b
208,-0.9992367625236511,-0.039061833173036575,b
209,-0.5746484994888306,0.8184003829956055,b
210,-0.5884748697280884,0.8085155487060547,b
211,-0.5880115032196045,0.8088526725769043,b
212,-0.998469352722168,-0.05530635640025139,b
213,-0.5902685523033142,0.8072069883346558,b
214,-0.5904228091239929,0.8070942163467407,b
215,-0.9992427825927734,-0.03890812024474144,UPI.com
216,-0.5866024494171143,0.8098750114440918,b
217,-0.5741062164306641,0.818780779838562,b
218,-0.5849360227584839,0.8110794425010681,b
219,-0.99923175573349,-0.03919136896729469,b
220,-0.9992061853408813,-0.039838701486587524,utm_campaign=Feed%3A+ITPro%2FSecurity+(IT+PRO+-+Security)
221,-0.5741062164306641,0.818780779838562,b
222,-0.5733743906021118,0.8192934989929199,b
223,-0.5733943581581116,0.8192795515060425,b
224,-0.5608797669410706,0.827897310256958,b
225,-0.9981105327606201,-0.06144366040825844,b
226,-0.9991277456283569,-0.041758086532354355,b
227,-0.9992796182632446,-0.0379500575363636,b
228,-0.9979800581932068,-0.0635274201631546,b
229,-0.5849360227584839,0.8110794425010681,b
230,-0.9992834329605103,-0.037850454449653625,utm_campaign=s5
231,-0.5875284075737,0.8092036247253418,b
232,-0.9540460109710693,-0.2996600568294525,b
233,-0.5884736180305481,0.8085163831710815,b
234,-0.9974735379219055,-0.07103932648897171,b
235,-0.9981651902198792,-0.06054941937327385,b
236,-0.9997829794883728,-0.020832737907767296,b
237,-0.9994462728500366,-0.03327329829335213,b
238,-0.9986559748649597,-0.051828231662511826,b
239,-0.9993561506271362,-0.035878073424100876,b
240,-0.5849360227584839,0.8110794425010681,b
241,-0.5976696610450745,0.801742434501648,b
242,-0.9988086223602295,-0.04879937320947647,b
243,-0.9986258149147034,-0.05240675061941147,b
244,-0.8296273350715637,0.5583176016807556,b
245,-0.9982679486274719,-0.0588313452899456,b
246,-0.9985037446022034,-0.054682955145835876,b
247,-0.9534086585044861,-0.3016819655895233,b
248,-0.5820440053939819,0.813157320022583,b
249,-0.9990561008453369,-0.04343974217772484,utm_campaign=Feed:%20TheBoyGeniusReport%20(BGR%20%7C%20Boy%20Genius%20Report)
250,-0.9999306201934814,0.011778182350099087,b
251,-0.5971109867095947,0.8021587133407593,b
252,-0.9999464154243469,0.01034657470881939,b
253,-0.9987871050834656,-0.04923803359270096,b
254,-0.9974810481071472,-0.07093358039855957,b
255,-0.9992756843566895,-0.038053981959819794,b
256,-0.998595118522644,-0.0529872290790081,b
257,-0.9993915557861328,-0.03487922251224518,b
258,-0.9991474151611328,-0.04128547012805939,b
259,-0.9992632865905762,-0.03837750852108002,b
260,0.1648845672607422,-0.9863128662109375,b
261,-0.9984826445579529,-0.0550670400261879,b
262,-0.9999294281005859,0.011880411766469479,b
263,-0.9982128739356995,-0.0597575381398201,b
264,-0.9985241293907166,-0.05430935323238373,b
265,-0.9999791979789734,0.006449837237596512,b
266,-0.99984210729599,-0.01776823215186596,b
267,-0.9982219934463501,-0.059606291353702545,b
268,-0.9853290319442749,0.1706654578447342,b
269,-0.8660946488380432,0.49987998604774475,b
270,-0.8572033643722534,0.5149779915809631,b
271,-0.8661218285560608,0.49983301758766174,b
272,0.4857906401157379,0.8740752339363098,b
273,-0.9984881281852722,-0.05496806651353836,b
274,-0.9998881816864014,0.014953508041799068,b
275,-0.997501015663147,-0.0706513449549675,b
276,-0.9999392628669739,0.011022491380572319,b
277,-0.053576111793518066,0.9985637068748474,b
278,-0.9993864893913269,-0.03502221405506134,b
279,-0.9983168840408325,-0.057993777096271515,b
280,-0.9998905658721924,-0.014798416756093502,b
281,-0.9982219934463501,-0.059606291353702545,CNET \(blog\)
282,-0.9999292492866516,0.011897115036845207,b
283,-0.9983789324760437,-0.05691733583807945,b
284,-0.39507460594177246,-0.9186490178108215,b
285,-0.9999964833259583,-0.0026606544852256775,b
286,-0.9999289512634277,0.011918256990611553,Himalayan Times
287,-0.9987457394599915,-0.050069671124219894,b
288,-0.39639562368392944,-0.9180797338485718,b
289,-0.7723860144615173,0.6351534128189087,b
290,-0.9998666048049927,0.016332756727933884,b
291,-0.6958885192871094,0.7181497812271118,b
292,-0.9999063611030579,0.0136832594871521,b
293,-0.9998771548271179,0.01567489095032215,b
294,-0.9998167157173157,-0.019146431237459183,b
295,-0.9999336004257202,0.011523887515068054,b
296,-0.9999675750732422,0.008047073148190975,b
297,-0.9999336004257202,0.011524456553161144,b
298,0.553048312664032,0.8331491351127625,b
299,-0.5953997373580933,0.8034296035766602,b
300,-0.8744194507598877,0.48517081141471863,b
301,0.19083641469478607,-0.9816218614578247,b
302,-0.6395254135131836,0.7687699198722839,b
303,-0.9206986427307129,-0.39027419686317444,b
304,0.19084599614143372,-0.9816200733184814,b
305,0.19133473932743073,-0.9815248250961304,b
306,-0.6930431723594666,0.7208960056304932,b
307,-0.2955058813095093,0.9553409218788147,b
308,-0.999894917011261,0.014501700177788734,b
309,0.19077208638191223,-0.9816343784332275,b
310,-0.6083806753158569,0.7936453223228455,b
311,-0.690909743309021,0.722940981388092,b
312,-0.6154758930206299,0.788155734539032,b
313,-0.2483098953962326,0.9686806201934814,b
314,-0.6388149857521057,0.769360363483429,b
315,-0.25803476572036743,0.9661356210708618,b
316,0.4741509258747101,-0.8804435729980469,b
317,-0.573632001876831,0.8191131949424744,b
318,-0.9992034435272217,-0.03990631550550461,b
319,-0.6000845432281494,0.7999366521835327,b
320,-0.6154758930206299,0.788155734539032,b
321,-0.9840015172958374,0.17816011607646942,b
322,-0.6020132303237915,0.7984861731529236,b
323,-0.6388149857521057,0.769360363483429,b
324,0.19067004323005676,-0.981654167175293,b
325,0.1887858808040619,-0.982018232345581,b
326,-0.6120951175689697,0.7907842397689819,b
327,-0.16463108360767365,0.986355185508728,b
328,-0.927579402923584,-0.37362605333328247,b
329,-0.17041374742984772,0.9853726029396057,b
330,-0.16985031962394714,0.9854698181152344,b
331,-0.16488371789455414,0.9863130450248718,b
332,-0.9767938256263733,-0.21418151259422302,b
333,-0.1600666642189026,0.987106204032898,b
334,-0.16985031962394714,0.9854698181152344,b
335,-0.15696735680103302,0.9876037836074829,b
336,-0.16560426354408264,0.9861922264099121,b
337,-0.16469143331050873,0.986345112323761,b
338,-0.17389360070228577,0.9847644567489624,b
339,-0.1683574765920639,0.985725998878479,b
340,-0.16921094059944153,0.9855798482894897,b
341,-0.16537357866764069,0.9862309694290161,b
342,-0.16985031962394714,0.9854698181152344,b
343,-0.1680104285478592,0.9857852458953857,b
344,-0.15973418951034546,0.9871600866317749,b
345,-0.1654396504163742,0.9862198829650879,b
346,-0.16774901747703552,0.9858297109603882,Greenfield Daily Reporter
347,-0.16712068021297455,0.9859364628791809,b
348,-0.16655133664608002,0.9860327839851379,b
349,-0.16795292496681213,0.9857950210571289,b
350,-0.16605813801288605,0.9861159920692444,b
351,-0.16432230174541473,0.9864067435264587,b
352,-0.8816664814949036,-0.4718731939792633,b
353,0.43112286925315857,0.9022932052612305,b
354,-0.7743991017341614,0.6326974034309387,b
355,-0.6614425182342529,0.7499958872795105,b
356,-0.9624879956245422,0.27132418751716614,b
357,-0.6492353081703186,0.7605876326560974,b
358,-0.39717647433280945,0.9177423119544983,b
359,0.129575714468956,-0.9915695190429688,b
360,-0.9775550365447998,-0.2106803059577942,b
361,-0.977341890335083,-0.21166664361953735,b
362,0.6643818020820618,-0.7473932504653931,b
363,-0.8914448618888855,0.45312929153442383,b
364,-0.9826948642730713,-0.185231551527977,b
365,-0.896878719329834,0.4422766864299774,Hedgeworld \(subscription\)
366,-0.977545440196991,-0.21072453260421753,b
367,-0.8145633339881897,0.5800746083259583,b
368,0.8651703000068665,-0.5014780759811401,b
369,-0.8245564103126526,-0.5657796859741211,b
370,-0.6412005424499512,0.7673733234405518,b
371,-0.9785343408584595,-0.2060840129852295,Israel Diamond Portal
372,0.70123291015625,-0.7129322290420532,b
373,0.8068186044692993,-0.5907993316650391,b
374,0.701970636844635,-0.7122059464454651,b
375,0.7022132873535156,-0.7119665741920471,b
376,0.6994772553443909,-0.7146548628807068,b
377,0.7000252604484558,-0.7141181230545044,b
378,0.806398332118988,-0.5913727879524231,b
379,0.7023780345916748,-0.7118040919303894,b
380,-0.5463321208953857,0.8375685811042786,b
381,0.7001097798347473,-0.7140352725982666,b
382,0.6994498372077942,-0.7146818041801453,b
383,-0.9859145879745483,0.16724994778633118,b
384,0.6999961733818054,-0.7141466736793518,b
385,0.7011849284172058,-0.7129794359207153,b
386,0.7049378156661987,-0.709269106388092,b
387,0.8067341446876526,-0.5909146070480347,b
388,0.8055292963981628,-0.5925558805465698,b
389,0.8058600425720215,-0.59210604429245,b
390,0.7132495641708374,-0.7009102702140808,b
391,0.7021286487579346,-0.7120500802993774,b
392,0.8049857020378113,-0.5932942032814026,b
393,-0.963794469833374,0.266646146774292,b
394,0.6964937448501587,-0.7175629138946533,b
395,0.6975939273834229,-0.7164933681488037,utm_campaign=Feed%3A+TravelWeeklysTopStories+(Travel+Weekly&#39
396,0.7006473541259766,-0.7135078310966492,b
397,0.6997644305229187,-0.7143735885620117,b
398,0.7000411748886108,-0.714102566242218,b
399,0.7723709344863892,-0.6351717114448547,b
400,0.7031804919242859,-0.7110114097595215,b
401,0.7074396014213562,-0.7067736983299255,b
402,0.703912079334259,-0.7102871537208557,b
403,0.8389026522636414,-0.5442813634872437,b
404,0.7040099501609802,-0.7101900577545166,StreetInsider.com \(subscription\)
405,-0.9760785102844238,-0.2174181342124939,b
406,-0.9679557085037231,-0.2511211037635803,b
407,-0.9728673696517944,-0.23136326670646667,b
408,-0.9708488583564758,-0.23969236016273499,b
409,-0.967079758644104,-0.2544735372066498,b
410,-0.9717159271240234,-0.2361530214548111,b
411,-0.9657933712005615,-0.25931286811828613,b
412,-0.9717147946357727,-0.2361575812101364,b
413,-0.9754869341850281,-0.22005723416805267,b
414,-0.08403820544481277,-0.9964625239372253,b
415,-0.9717535972595215,-0.2359980046749115,b
416,-0.9695296287536621,-0.24497397243976593,b
417,-0.9687258005142212,-0.24813368916511536,b
418,-0.9786948561668396,-0.20532017946243286,b
419,-0.9719431400299072,-0.2352159172296524,b
420,-0.9793163537979126,-0.2023351937532425,b
421,-0.9629072546958923,-0.2698323428630829,b
422,-0.9765681624412537,-0.21520839631557465,b
423,-0.9741691946983337,-0.2258189618587494,b
424,-0.9664085507392883,-0.2570108473300934,b
425,-0.9702646136283875,-0.2420465052127838,b
426,-0.9712949991226196,-0.23787830770015717,b
427,-0.9771667122840881,-0.2124737948179245,b
428,-0.9731981158256531,-0.2299683839082718,b
429,-0.9749943017959595,-0.22222992777824402,b
430,-0.9654682278633118,-0.2605205774307251,utm_source=googlenews&amp
431,-0.9584704041481018,-0.2851918339729309,b
432,0.7084903717041016,-0.7057204842567444,b
433,-0.9777938723564148,-0.20956885814666748,b
434,-0.9792603850364685,-0.2026054859161377,b
435,0.6731826066970825,-0.7394763827323914,b
436,-0.9662138223648071,-0.2577421963214874,b
437,-0.9766344428062439,-0.21490737795829773,b
438,-0.9737588763237,-0.22758230566978455,b
439,-0.9700312614440918,-0.24298027157783508,b
440,-0.9676594138145447,-0.2522605061531067,b
441,-0.9771247506141663,-0.21266701817512512,b
442,-0.9763093590736389,-0.21637947857379913,b
443,-0.9716033339500427,-0.23661592602729797,b
444,-0.9933517575263977,0.11511848121881485,b
445,-0.9679462313652039,-0.2511574625968933,b
446,-0.9763687252998352,-0.21611137688159943,b
447,-0.976798415184021,-0.2141610085964203,b
448,-0.9782587885856628,-0.20738835632801056,b
449,-0.9677530527114868,-0.25190091133117676,b
450,-0.9690647125244141,-0.24680696427822113,b
451,-0.9763805866241455,-0.21605779230594635,b
452,-0.9786301255226135,-0.20562827587127686,b
453,-0.9762678146362305,-0.21656666696071625,b
454,-0.966817319393158,-0.25546857714653015,Newser
455,-0.9618690013885498,-0.2735106647014618,b
456,-0.9763630628585815,-0.21613703668117523,b
457,-0.9799579977989197,-0.19920431077480316,b
458,-0.9717695116996765,-0.23593221604824066,b
459,-0.7380136251449585,0.6747857928276062,b
460,0.8907241225242615,-0.45454415678977966,b
461,-0.7381332516670227,0.6746549606323242,b
462,-0.8019614815711975,0.5973758101463318,b
463,-0.8049315214157104,0.5933676958084106,b
464,-0.8029098510742188,0.5961004495620728,b
465,-0.7756954431533813,0.6311073899269104,b
466,-0.7397494912147522,0.6728823184967041,b
467,-0.7801414132118225,0.6256031394004822,b
468,-0.7399377226829529,0.672675371170044,b
469,-0.7386000156402588,0.6741439700126648,b
470,-0.7741381525993347,0.6330166459083557,b
471,-0.810265302658081,0.5860632061958313,b
472,-0.7395144104957581,0.6731407642364502,b
473,-0.8132641911506653,0.5818946361541748,b
474,-0.8118634819984436,0.5838472247123718,b
475,-0.7778751254081726,0.6284189224243164,b
476,-0.778094470500946,0.6281472444534302,b
477,-0.8262850642204285,0.5632521510124207,b
478,-0.8031337261199951,0.5957988500595093,b
479,-0.8026902675628662,0.5963962078094482,b
480,-0.7413998246192932,0.6710635423660278,b
481,-0.7957643866539001,0.6056063771247864,b
482,-0.8063424825668335,0.5914488434791565,b
483,-0.7379215359687805,0.6748864650726318,b
484,-0.7383708953857422,0.6743949055671692,b
485,-0.7734149098396301,0.6339001059532166,b
486,-0.8041203618049622,0.594466507434845,b
487,-0.7410576939582825,0.671441376209259,b
488,-0.5953035950660706,0.803500771522522,b
489,-0.9984629154205322,-0.05542437732219696,b
490,-0.8015334606170654,0.5979499220848083,b
491,-0.8213979601860046,0.5703555941581726,b
492,-0.7416589260101318,0.6707771420478821,b
493,-0.8184950947761536,0.5745135545730591,b
494,-0.9669864177703857,-0.2548276484012604,b
495,-0.735979437828064,0.6770038604736328,b
496,-0.8057330250740051,0.5922788977622986,b
497,-0.7389407753944397,0.6737703680992126,b
498,-0.7890472412109375,0.6143326163291931,b
499,-0.8029047250747681,0.5961073637008667,b
500,-0.8199369311332703,0.5724538564682007,b
501,-0.7866138219833374,0.6174453496932983,b
502,-0.803181529045105,0.5957343578338623,b
503,-0.8071597814559937,0.5903329849243164,b
504,-0.9057127237319946,0.4238920211791992,b
505,-0.8218289613723755,0.5697343349456787,b
506,-0.8225950002670288,0.568627655506134,b
507,-0.8147255778312683,0.5798467397689819,b
508,-0.7794095277786255,0.626514732837677,b
509,-0.8186222910881042,0.5743322968482971,NASDAQ
510,-0.7788611650466919,0.6271963715553284,b
511,-0.8180634379386902,0.5751280188560486,b
512,-0.5811140537261963,0.8138220906257629,b
513,-0.5654692649841309,0.8247693181037903,b
514,-0.5811140537261963,0.8138220906257629,b
515,-0.5463434457778931,0.837561309337616,b
516,-0.5709218978881836,0.8210043907165527,b
517,-0.5727123618125916,0.8197564482688904,b
518,-0.5953035950660706,0.803500771522522,b
519,-0.5814236402511597,0.8136009573936462,b
520,-0.5662909746170044,0.8242053985595703,b
521,-0.5402277708053589,0.8415188789367676,b
522,-0.5183104276657104,0.8551926016807556,b
523,-0.5364564657211304,0.8439279198646545,b
524,-0.5024829506874084,0.864587128162384,b
525,-0.5906893014907837,0.8068990707397461,b
526,-0.5463453531265259,0.8375599384307861,b
527,-0.5800654292106628,0.814569890499115,b
528,-0.5416429042816162,0.8406085968017578,b
529,-0.5463453531265259,0.8375599384307861,b
530,-0.5463434457778931,0.837561309337616,b
531,-0.5588028430938721,0.8293005228042603,b
532,-0.5906893014907837,0.8068990707397461,b
533,-0.558017373085022,0.8298293352127075,b
534,-0.5837770104408264,0.8119140863418579,b
535,-0.5398135185241699,0.841784656047821,b
536,-0.5592592358589172,0.8289928436279297,b
537,-0.5404447317123413,0.8413795232772827,b
538,0.07798758149147034,-0.9969543218612671,b
539,-0.5774210691452026,0.8164464831352234,b
540,-0.5808068513870239,0.8140414357185364,b
541,-0.5486202836036682,0.8360716104507446,b
542,-0.5592110753059387,0.8290252685546875,b
543,-0.5501222610473633,0.835084080696106,b
544,-0.5452362895011902,0.8382823467254639,b
545,-0.5160617828369141,0.8565513491630554,b
546,0.9521712064743042,-0.3055650591850281,b
547,-0.5210937261581421,0.8534994125366211,b
548,-0.5601382851600647,0.8283990621566772,b
549,-0.540492594242096,0.8413488268852234,b
550,-0.5463434457778931,0.837561309337616,b
551,-0.5576502680778503,0.8300759792327881,b
552,-0.548254132270813,0.8363117575645447,b
553,-0.547014057636261,0.8371233940124512,b
554,-0.546694278717041,0.8373323082923889,b
555,-0.5486391186714172,0.8360593318939209,b
556,-0.5455363392829895,0.8380871415138245,b
557,-0.5394999384880066,0.8419855833053589,b
558,-0.6038512587547302,0.7970969676971436,b
559,-0.5409054756164551,0.8410833477973938,Going Concern
560,-0.559593915939331,0.8287670016288757,b
561,-0.5767390131950378,0.8169284462928772,b
562,-0.5361335873603821,0.8441331386566162,b
563,-0.5906893014907837,0.8068990707397461,b
564,-0.542206346988678,0.8402453064918518,b
565,-0.5402277708053589,0.8415188789367676,b
566,-0.5800654292106628,0.814569890499115,b
567,-0.5496098399162292,0.8354214429855347,b
568,-0.54121994972229,0.8408811092376709,b
569,-0.5808068513870239,0.8140414357185364,b
570,-0.5496147871017456,0.835418164730072,b
571,-0.5338783860206604,0.8455612063407898,b
572,-0.6698126792907715,0.7425300478935242,b
573,0.6537318825721741,-0.7567263245582581,b
574,-0.669812798500061,0.7425300478935242,b
575,-0.846217691898346,0.5328372716903687,b
576,-0.6992005109786987,0.7149256467819214,b
577,-0.6399931907653809,0.7683805227279663,b
578,-0.5748836398124695,0.8182351589202881,b
579,-0.5788043141365051,0.8154664635658264,b
580,-0.6442023515701294,0.764855146408081,b
581,-0.5761590003967285,0.8173375725746155,b
582,-0.6249920129776001,0.7806311845779419,b
583,-0.8400778770446777,0.5424657464027405,b
584,-0.6338885426521301,0.7734244465827942,b
585,-0.5693700909614563,0.8220813274383545,b
586,-0.6219250559806824,0.7830767631530762,b
587,-0.6284162402153015,0.7778772711753845,b
588,-0.6194175481796265,0.7850617170333862,b
589,-0.6119218468666077,0.7909182906150818,b
590,-0.5804891586303711,0.8142679333686829,b
591,-0.5397854447364807,0.841802716255188,b
592,-0.5781580209732056,0.8159248232841492,b
593,-0.6408082842826843,0.7677010297775269,b
